路線名稱,路線代碼,方向,站名,站牌ID,緯度,經度
907通勤,100090790,去程,泉州街,1007000020,25.027736,121.5141283
907通勤,100090790,去程,和平西路一段,1007700120,25.026752,121.51751
907通勤,100090790,去程,南福板溪(南昌公園),1007800020,25.026574,121.5202787
907通勤,100090790,去程,捷運古亭站(和平),1064300220,25.026787,121.5246159
907通勤,100090790,去程,師大,1061000020,25.026535,121.5277715
907通勤,100090790,去程,師大綜合大樓,1064400320,25.026362,121.529958
907通勤,100090790,去程,溫州街口,1067100420,25.026097,121.5330125
907通勤,100090790,去程,龍安國小(公務人力發展學院),1066000240,25.024664,121.5345198
907通勤,100090790,去程,臺大綜合體育館,1066000140,25.02155,121.5341136
907通勤,100090790,去程,臺大,1067300840,25.018239,121.533435
907通勤,100090790,去程,捷運公館站,1009000140,25.014321,121.534722
907通勤,100090790,去程,公館,1067300020,25.012096,121.5385308
907通勤,100090790,去程,臺灣科技大學,1060700020,25.013453,121.5401488
907通勤,100090790,去程,臺大癌醫(基隆路),1067200720,25.015521,121.5425256
907通勤,100090790,去程,基隆長興街口,1067200320,25.017425,121.5448494
907通勤,100090790,去程,自來水處(辛亥),1066800020,25.01748,121.54798
907通勤,100090790,去程,遠東世界中心,2217501520,25.060656,121.646552
907通勤,100090790,去程,東方科學園區,2216100320,25.061077,121.648377
907通勤,100090790,去程,連興街口,2216300220,25.06234,121.65414
907通勤,100090790,去程,汐止農會,2216300020,25.063652,121.657339
907通勤,100090790,去程,汐止行政中心,2216700220,25.06458,121.6593
907通勤,100090790,去程,秀峰高中(忠孝東路),2217700220,25.066644,121.662214
907通勤,100090790,去程,汐止後車站,2216400220,25.068624,121.664157
907通勤,100090790,去程,摩登家庭社區,2216500700,25.071424,121.6659554
907通勤,100090790,去程,橋東,2216500800,25.073527,121.666245
907通勤,100090790,去程,崇義高中(忠孝東路),2216500600,25.075982,121.6670867
907通勤,100090790,去程,崇義高中(忠孝東路),2216500640,25.07577,121.6668947
907通勤,100090790,去程,橋東,2216500840,25.073617,121.666124
907通勤,100090790,去程,摩登家庭社區,2216500740,25.071863,121.6659387
907通勤,100090790,去程,汐止後車站,2216500360,25.068761,121.664158
907通勤,100090790,去程,秀峰高中(忠孝東路),2217500860,25.066476,121.661871
907通勤,100090790,去程,汐止行政中心,2216400160,25.06478,121.65913
907通勤,100090790,去程,汐止農會,2217500360,25.063336,121.656
907通勤,100090790,去程,連興街口,2217501360,25.062102,121.652972
907通勤,100090790,去程,東方科學園區,2217500960,25.06145,121.64922
907通勤,100090790,去程,遠東世界中心,2210100260,25.060816,121.6461518
907通勤,100090790,去程,自來水處(辛亥),1066800060,25.018051,121.548282
907通勤,100090790,去程,基隆長興街口,1067200460,25.018512,121.5456371
907通勤,100090790,去程,臺大癌醫(基隆路),1067200760,25.015713,121.5422472
907通勤,100090790,去程,臺灣科技大學,1060700060,25.014151,121.540464
907通勤,100090790,去程,公館,1067300060,25.012108,121.5380694
907通勤,100090790,去程,捷運公館站,1009000160,25.015228,121.534086
907通勤,100090790,去程,臺大綜合體育館,1066000140,25.02155,121.5341136
907通勤,100090790,去程,臺大,1067300840,25.018239,121.533435
907通勤,100090790,返程,捷運公館站,1009000140,25.014321,121.534722
907通勤,100090790,返程,公館,1067300020,25.012096,121.5385308
907通勤,100090790,返程,臺灣科技大學,1060700020,25.013453,121.5401488
907通勤,100090790,返程,臺大癌醫(基隆路),1067200720,25.015521,121.5425256
907通勤,100090790,返程,基隆長興街口,1067200320,25.017425,121.5448494
907通勤,100090790,返程,自來水處(辛亥),1066800020,25.01748,121.54798
907通勤,100090790,返程,遠東世界中心,2217501520,25.060656,121.646552
907通勤,100090790,返程,東方科學園區,2216100320,25.061077,121.648377
907通勤,100090790,返程,連興街口,2216300220,25.06234,121.65414
907通勤,100090790,返程,汐止農會,2216300020,25.063652,121.657339
907通勤,100090790,返程,汐止行政中心,2216700220,25.06458,121.6593
907通勤,100090790,返程,秀峰高中(忠孝東路),2217700220,25.066644,121.662214
907通勤,100090790,返程,汐止後車站,2216400220,25.068624,121.664157
907通勤,100090790,返程,摩登家庭社區,2216500700,25.071424,121.6659554
907通勤,100090790,返程,橋東,2216500800,25.073527,121.666245
907通勤,100090790,返程,崇義高中(忠孝東路),2216500600,25.075982,121.6670867
907通勤,100090790,返程,崇義高中(忠孝東路),2216500640,25.07577,121.6668947
907通勤,100090790,返程,橋東,2216500840,25.073617,121.666124
907通勤,100090790,返程,摩登家庭社區,2216500740,25.071863,121.6659387
907通勤,100090790,返程,汐止後車站,2216500360,25.068761,121.664158
907通勤,100090790,返程,秀峰高中(忠孝東路),2217500860,25.066476,121.661871
907通勤,100090790,返程,汐止行政中心,2216400160,25.06478,121.65913
907通勤,100090790,返程,汐止農會,2217500360,25.063336,121.656
907通勤,100090790,返程,連興街口,2217501360,25.062102,121.652972
907通勤,100090790,返程,東方科學園區,2217500960,25.06145,121.64922
907通勤,100090790,返程,遠東世界中心,2210100260,25.060816,121.6461518
907通勤,100090790,返程,自來水處(辛亥),1066800060,25.018051,121.548282
907通勤,100090790,返程,基隆長興街口,1067200460,25.018512,121.5456371
907通勤,100090790,返程,臺大癌醫(基隆路),1067200760,25.015713,121.5422472
907通勤,100090790,返程,臺灣科技大學,1060700060,25.014151,121.540464
907通勤,100090790,返程,公館,1067300060,25.012108,121.5380694
907通勤,100090790,返程,捷運公館站,1009000160,25.015228,121.534086
907通勤,100090790,返程,臺大,1067300800,25.018029,121.53375
907通勤,100090790,返程,臺大綜合體育館,1066000100,25.021405,121.5343881
907通勤,100090790,返程,溫州街口,1064400460,25.026354,121.5326938
907通勤,100090790,返程,師大綜合大樓,1064400360,25.026622,121.53006
907通勤,100090790,返程,師大,1064400260,25.026738,121.5277134
907通勤,100090790,返程,捷運古亭站(和平),1064300261,25.027172,121.523152
907通勤,100090790,返程,南福板溪(南昌公園),1007800060,25.02681,121.52053
907通勤,100090790,返程,和平西路一段,1007700160,25.026994,121.517263
907通勤,100090790,返程,泉州街,1007000060,25.02801,121.51419
907通勤,100090790,返程,龍口市場,1007000360,25.0293,121.511851
907通勤,100090790,返程,植物園,1007000260,25.03088,121.508711
907通勤,100090790,返程,和平中華路口,1006600360,25.033191,121.50578
907通勤,100090790,返程,昆明街口,1085100060,25.035341,121.5020082
907通勤,100090790,返程,捷運龍山寺站,1085200360,25.03538,121.49971
907通勤,100090790,返程,中國時報,1085500160,25.035454,121.4969752
907通勤,100090790,返程,華江派出所,1088300140,25.034006,121.493016
907通勤,100090790,返程,大理高中,1085800140,25.03162,121.490827
907通勤,100090790,返程,人壽一村,1085800060,25.032073,121.4895177
907通勤,100090790,返程,華江站,1085800360,25.032333,121.4889822
通勤7,162000700,去程,師大綜合大樓,1064400320,25.026362,121.529958
通勤7,162000700,去程,臺大,1067300800,25.018029,121.53375
通勤7,162000700,去程,臺大計資中心,1066300220,25.021046,121.540923
通勤7,162000700,去程,中研院內郵局,1157400400,25.042744,121.616318
通勤7,162000700,返程,中研院內郵局,1157400400,25.042744,121.616318
通勤7,162000700,返程,臺大計資中心,1066300260,25.021623,121.540424
通勤7,162000700,返程,捷運台電大樓站,1064700370,25.020643,121.528475
通勤7,162000700,返程,師大綜合大樓,1064400320,25.026362,121.529958
通勤7,162000700,返程,臺大,1067300840,25.018239,121.533435
通勤9,162000900,去程,惇敘工商(行義),1128400740,25.14332,121.52721
通勤9,162000900,去程,行義路四,1128400440,25.14028,121.52766
通勤9,162000900,去程,行義路三,1128400340,25.137649,121.528164
通勤9,162000900,去程,行義路二,1128400240,25.135779,121.5286395
通勤9,162000900,去程,行義路一,1128400140,25.132846,121.5283054
通勤9,162000900,去程,行義路,1128400040,25.130562,121.5279257
通勤9,162000900,去程,明山宮,1128400540,25.128106,121.5291514
通勤9,162000900,去程,磺溪,1128400940,25.125905,121.527588
通勤9,162000900,去程,福德廟(行義),1128400840,25.1246,121.52614
通勤9,162000900,去程,天北站,1115700040,25.122884,121.5265466
通勤9,162000900,去程,天玉里,1115700240,25.121408,121.5266441
通勤9,162000900,去程,天母國小,1115700140,25.11895,121.526158
通勤9,162000900,去程,齊福華廈,1115700320,25.118381,121.5275693
通勤9,162000900,去程,三玉宮,1115300020,25.118085,121.5308437
通勤9,162000900,去程,忠誠路口,1115300520,25.11807,121.53533
通勤9,162000900,去程,天母國中,1115300220,25.11807,121.53707
通勤9,162000900,去程,東山路,1115300640,25.11525,121.53898
通勤9,162000900,去程,職能發展學院二,1115400640,25.112951,121.539415
通勤9,162000900,去程,忠孝新村,1115000140,25.11119,121.53973
通勤9,162000900,去程,芝山國小,1115000360,25.110333,121.537252
通勤9,162000900,去程,德行芝玉路口,1115000260,25.109595,121.533503
通勤9,162000900,去程,德行東路,1115000460,25.109121,121.532047
通勤9,162000900,去程,蘭雅新城,1114800640,25.107166,121.5298003
通勤9,162000900,去程,雨農國小,1114800360,25.105439,121.5285602
通勤9,162000900,去程,忠誠公園,1114800160,25.104334,121.5259206
通勤9,162000900,去程,德行(中山忠誠路口),1115500340,25.103354,121.524957
通勤9,162000900,去程,福林橋,1114100640,25.097079,121.527411
通勤9,162000900,去程,捷運士林站(中正),1116300860,25.095583,121.526622
通勤9,162000900,去程,士林國中,1116200261,25.094772,121.522929
通勤9,162000900,去程,士林區行政中心(中正),1116300260,25.093698,121.5202937
通勤9,162000900,去程,陽明高中,1116500860,25.092141,121.517889
通勤9,162000900,去程,重陽橋,1117300160,25.086716,121.5085236
通勤9,162000900,去程,五華國小,2415300160,25.08862,121.49249
通勤9,162000900,去程,吉祥街口,2415101260,25.08983,121.48964
通勤9,162000900,去程,自然公園,2415300360,25.08957,121.48748
通勤9,162000900,去程,五華街口,2415100540,25.088503,121.484541
通勤9,162000900,去程,集賢路,2474700660,25.087002,121.48288
通勤9,162000900,去程,尼加拉瓜公園,2474800140,25.08402,121.4808989
通勤9,162000900,去程,捷運徐匯中學站(集賢路),2474700540,25.08181,121.47994
通勤9,162000900,去程,民和公寓,2474800260,25.081091,121.479118
通勤9,162000900,去程,溪墘,2475300560,25.08167,121.47682
通勤9,162000900,去程,蘆洲派出所,2475600560,25.08207,121.4735458
通勤9,162000900,去程,蘆洲監理站,2475600860,25.081456,121.4714493
通勤9,162000900,去程,和平路口,2475600340,25.07953,121.4694739
通勤9,162000900,去程,永安里,2475000540,25.077997,121.468829
通勤11,152003500,去程,中和保養廠,2355800420,25.002543,121.492374
通勤11,152003500,去程,家美工業區,2355700720,25.002035,121.493889
通勤11,152003500,去程,捷運中和站(中山路),2355701020,25.002211,121.495441
通勤11,152003500,去程,連城路口,2355900620,25.000309,121.4976874
通勤11,152003500,去程,中和區公所(景平路),2355900040,24.998362,121.499722
通勤11,152003500,去程,南華路口,2356300140,24.995486,121.501412
通勤11,152003500,去程,捷運景安站(景平路),2357700220,24.993354,121.504297
通勤11,152003500,去程,中和教會,2357700120,24.992776,121.509186
通勤11,152003500,去程,智光商職,2345400320,24.994533,121.513228
通勤11,152003500,去程,中興二村,2345500200,24.996424,121.5148596
通勤11,152003500,去程,中興新村,2345500300,24.998376,121.5165656
通勤11,152003500,去程,得和路,2345300720,25.000124,121.518434
通勤11,152003500,去程,秀朗國小,2345100320,24.999844,121.52086
通勤11,152003500,去程,永元路,2345100200,25.001283,121.5223852
通勤11,152003500,去程,福和橋(永元路),2345200601,25.002882,121.522833
通勤11,152003500,去程,和平高中,1105200100,25.01963,121.54746
通勤11,152003500,去程,捷運六張犁站(基隆路),1067500200,25.023636,121.5519069
通勤11,152003500,去程,三興國小(臨江街觀光夜市),1105300100,25.028574,121.557017
通勤11,152003500,去程,吳興街口,1105200000,25.031596,121.5588464
通勤11,152003500,去程,世貿中心(基隆路),1105100100,25.033677,121.5601565
通勤11,152003500,去程,市政府(市府),1100800100,25.038366,121.5636251
通勤11,152003500,返程,市政府(市府),1100800140,25.038501,121.563553
通勤11,152003500,返程,世貿中心(基隆路),1105100140,25.033772,121.5597982
通勤11,152003500,返程,吳興街口,1105200040,25.031594,121.5586001
通勤11,152003500,返程,三興國小(臨江街觀光夜市),1067700140,25.028215,121.556522
通勤11,152003500,返程,捷運六張犁站(基隆路),1067500241,25.023937,121.551926
通勤11,152003500,返程,福和橋(林森路),2345200640,25.003877,121.523431
通勤11,152003500,返程,永元路,2345100240,25.00158,121.522296
通勤11,152003500,返程,秀朗國小,2345100360,25.00002,121.5208
通勤11,152003500,返程,得和路,2345300760,25.000302,121.518277
通勤11,152003500,返程,中興新村,2345400040,24.998625,121.5165323
通勤11,152003500,返程,中興二村,2345500240,24.997068,121.5152687
通勤11,152003500,返程,智光商職,2345501240,24.994032,121.5125768
通勤11,152003500,返程,南勢角(景平路),2358300460,24.99291,121.51133
通勤11,152003500,返程,中和教會,2357700160,24.993096,121.509353
通勤11,152003500,返程,捷運景安站(景平路),2358200560,24.99367,121.50421
通勤11,152003500,返程,南華路口,2357200200,24.995175,121.502089
通勤11,152003500,返程,中和區公所(景平路),2355900000,24.998816,121.499576
通勤11,152003500,返程,連城路口,2355900661,25.000613,121.4974937
通勤11,152003500,返程,捷運中和站(中山路),2355701060,25.002436,121.496157
通勤11,152003500,返程,家美工業區,2355700760,25.00229,121.493465
通勤11,152003500,返程,中和保養廠,2355700360,25.003079,121.491807
通勤12,152003600,去程,中和保養廠,2355800420,25.002543,121.492374
通勤12,152003600,去程,家美工業區,2355700720,25.002035,121.493889
通勤12,152003600,去程,捷運中和站(中山路),2355701020,25.002211,121.495441
通勤12,152003600,去程,連城路口,2355900620,25.000309,121.4976874
通勤12,152003600,去程,中和區公所(景平路),2355900040,24.998362,121.499722
通勤12,152003600,去程,南華路口,2356300140,24.995486,121.501412
通勤12,152003600,去程,捷運景安站(景平路),2357700220,24.993354,121.504297
通勤12,152003600,去程,中和教會,2357700120,24.992776,121.509186
通勤12,152003600,去程,南勢角(景平路),2357800220,24.992332,121.512965
通勤12,152003600,去程,捷運景平站,2358100320,24.991961,121.516141
通勤12,152003600,去程,景平路景德街口,2357800420,24.991327,121.519446
通勤12,152003600,去程,秀景里,2358100100,24.990962,121.5259498
通勤12,152003600,去程,范厝,2358100200,24.993685,121.526302
通勤12,152003600,去程,秀朗路三段70巷,2358100000,24.994659,121.526436
通勤12,152003600,去程,劉厝,2345300900,24.996255,121.526627
通勤12,152003600,去程,六合社區,2345300100,24.998386,121.5267065
通勤12,152003600,去程,成功得和路口,2345300600,24.99982,121.52681
通勤12,152003600,去程,福和橋(成功路),2345200600,25.002146,121.5269278
通勤12,152003600,去程,和平高中,1105200100,25.01963,121.54746
通勤12,152003600,去程,捷運六張犁站(基隆路),1067500200,25.023636,121.5519069
通勤12,152003600,去程,三興國小(臨江街觀光夜市),1105300100,25.028574,121.557017
通勤12,152003600,去程,吳興街口,1105200000,25.031596,121.5588464
通勤12,152003600,去程,世貿中心(基隆路),1105100100,25.033677,121.5601565
通勤12,152003600,去程,市政府(市府),1100800100,25.038366,121.5636251
通勤13,152003700,去程,大豐國小,2314300240,24.977694,121.5385193
通勤13,152003700,去程,耕莘醫院(民族路),2314300740,24.976282,121.5369817
通勤13,152003700,去程,耕莘醫院(三民路),2314801540,24.9752,121.53502
通勤13,152003700,去程,公園新村,2314900540,24.973479,121.533809
通勤13,152003700,去程,三民路,2314900020,24.972277,121.534816
通勤13,152003700,去程,中正國小(三民路),2314800221,24.97102,121.5368
通勤13,152003700,去程,調查局,2314901140,24.97041,121.53795
通勤13,152003700,去程,瑠公公園,2315002040,24.968989,121.5390479
通勤13,152003700,去程,捷運新店區公所站(中華),2314500620,24.96737,121.54062
通勤13,152003700,去程,七張(北新路),2314300000,24.971513,121.542921
通勤13,152003700,去程,捷運七張站,2314301100,24.9753,121.5430453
通勤13,152003700,去程,新店郵局,2314301700,24.978161,121.542795
通勤13,152003700,去程,大坪林,2314300101,24.98097,121.541926
通勤13,152003700,去程,捷運大坪林站,2314301200,24.983344,121.5413983
通勤13,152003700,去程,滬江中學,1167400300,24.99113,121.54025
通勤13,152003700,去程,財政園區,1167000000,24.995452,121.5413365
通勤13,152003700,去程,萬隆,1167000400,24.999316,121.5402001
通勤13,152003700,去程,捷運萬隆站,1167000300,25.001386,121.5392576
通勤13,152003700,去程,武功國小(羅斯福),1168100100,25.003273,121.5387822
通勤13,152003700,去程,師大分部,1168100200,25.006894,121.53901
通勤13,152003700,去程,公館,1067300020,25.012096,121.5385308
通勤13,152003700,去程,臺灣科技大學,1060700020,25.013453,121.5401488
通勤13,152003700,去程,臺大癌醫(基隆路),1067200720,25.015521,121.5425256
通勤13,152003700,去程,基隆長興街口,1067200320,25.017425,121.5448494
通勤13,152003700,去程,和平高中,1105200100,25.01963,121.54746
通勤13,152003700,去程,捷運六張犁站(基隆路),1067500200,25.023636,121.5519069
通勤13,152003700,去程,喬治商職,1105400100,25.02628,121.5549231
通勤13,152003700,去程,三興國小(臨江街觀光夜市),1105300100,25.028574,121.557017
通勤13,152003700,去程,吳興街口,1105200000,25.031596,121.5588464
通勤13,152003700,去程,世貿中心(基隆路),1105100100,25.033677,121.5601565
通勤13,152003700,去程,市政府(市府),1100800100,25.038366,121.5636251
通勤13,152003700,去程,消防局(松仁),1107300400,25.039991,121.568621
通勤13,152003700,去程,市立工農(正門),1106000140,25.040249,121.5718304
通勤13,152003700,返程,市立工農(正門),1106000140,25.040249,121.5718304
通勤13,152003700,返程,中油大樓,1101000060,25.039171,121.5694638
通勤13,152003700,返程,市政府(松智),1104700340,25.036834,121.5653434
通勤13,152003700,返程,世貿中心(基隆路),1105100140,25.033772,121.5597982
通勤13,152003700,返程,吳興街口,1105200040,25.031594,121.5586001
通勤13,152003700,返程,三興國小(臨江街觀光夜市),1067700140,25.028215,121.556522
通勤13,152003700,返程,喬治商職,1067500340,25.02633,121.5546403
通勤13,152003700,返程,捷運六張犁站(基隆路),1067500241,25.023937,121.551926
通勤13,152003700,返程,和平高中,1105200140,25.02024,121.54763
通勤13,152003700,返程,基隆長興街口,1067200460,25.018512,121.5456371
通勤13,152003700,返程,臺大癌醫(基隆路),1067200760,25.015713,121.5422472
通勤13,152003700,返程,臺灣科技大學,1060700060,25.014151,121.540464
通勤13,152003700,返程,公館,1067300060,25.012108,121.5380694
通勤13,152003700,返程,師大分部,1167700040,25.008437,121.537808
通勤13,152003700,返程,武功國小(羅斯福),1167600140,25.003411,121.5384705
通勤13,152003700,返程,捷運萬隆站,1167800040,25.001862,121.5387951
通勤13,152003700,返程,萬隆,1167000440,24.999395,121.5398039
通勤13,152003700,返程,財政園區,1167400040,24.995846,121.54099
通勤13,152003700,返程,滬江中學,1167400340,24.99098,121.53977
通勤13,152003700,返程,捷運大坪林站,2314301240,24.983352,121.5411399
通勤13,152003700,返程,大坪林,2314300140,24.980858,121.541691
通勤13,152003700,返程,新店郵局,2314301740,24.978011,121.542478
通勤13,152003700,返程,捷運七張站,2314301141,24.974123,121.54279
通勤13,152003700,返程,七張(北新路),2314300040,24.97141,121.5426501
通勤13,152003700,返程,捷運新店區公所站(中華),2314500660,24.967665,121.5403802
通勤13,152003700,返程,瑠公公園,2315002000,24.969422,121.538845
通勤13,152003700,返程,中正國小(三民路),2314900260,24.97099,121.53715
通勤13,152003700,返程,三民路,2314900060,24.972058,121.535357
通勤13,152003700,返程,公園新村,2314900500,24.973586,121.534027
通勤13,152003700,返程,耕莘醫院(三民路),2314900700,24.97519,121.53529
通勤13,152003700,返程,耕莘醫院(民族路),2314300700,24.975918,121.537003
通勤13,152003700,返程,大豐國小,2314300200,24.977759,121.538881
通勤16,152003800,去程,捷運南港展覽館站(經貿二),1156800400,25.056341,121.616849
通勤16,152003800,去程,捷運南港站,1156100560,25.05226,121.607245
通勤16,152003800,去程,國家生技園區A/C棟,1157100340,25.048369,121.612006
通勤16,152003800,去程,國家生技園區F棟,1157100440,25.047656,121.611301
通勤16,152003800,返程,國家生技園區A/C棟,1157100340,25.048369,121.612006
通勤16,152003800,返程,國家生技園區F棟,1157100440,25.047656,121.611301
通勤16,152003800,返程,捷運南港展覽館站(經貿二),1156800400,25.056341,121.616849
通勤16,152003800,返程,捷運南港站,1156100560,25.05226,121.607245
通勤18,152004500,去程,文化大學一,1119100460,25.137276,121.5398056
通勤18,152004500,去程,捷運劍南路站,1046400320,25.08484,121.555253
通勤18,152004500,去程,捷運港墘站(內湖高工),1144400220,25.080149,121.5746181
通勤21,152004400,去程,富德,1165601960,25.000078,121.5904156
通勤21,152004400,去程,象頭埔,1165602460,25.001848,121.5884857
通勤21,152004400,去程,萬福橋,1165602960,25.003147,121.5850662
通勤21,152004400,去程,捷運動物園站,1165601740,24.99882,121.580221
通勤21,152004400,去程,貓纜動物園站,1165603340,24.9968,121.576778
通勤21,152004400,去程,萬壽橋頭(新光),1165200440,24.993482,121.57363
通勤21,152004400,去程,萬壽橋頭(秀明),1165200320,24.99161,121.574153
通勤21,152004400,去程,萬興國小,1165200640,24.989679,121.576757
通勤21,152004400,去程,政大(聯合醫院),1165100920,24.987374,121.576765
通勤21,152004400,去程,小坑口(北政國中),1165100120,24.986195,121.579379
通勤21,152004400,去程,北政國中(政大實小),1165100340,24.98505,121.5799551
通勤21,152004400,去程,三角公園,1165100040,24.983627,121.579664
通勤21,152004400,去程,政大威秀,1165100740,24.983063,121.5799961
通勤21,152004400,去程,水鋼琴社區,1166600340,24.981554,121.5809582
通勤21,152004400,去程,草湳大榕樹,1166603560,24.970128,121.608444
通勤21,152004400,返程,草湳大榕樹,1166603560,24.970128,121.608444
通勤21,152004400,返程,岐山,1166603760,24.972478,121.598729
通勤21,152004400,返程,貓纜指南宮站,1166603160,24.978889,121.5899016
通勤21,152004400,返程,水鋼琴社區,1165100200,24.981916,121.5809927
通勤21,152004400,返程,三角公園,1165100000,24.983199,121.5800742
通勤21,152004400,返程,北政國中(政大實小),1165100300,24.985034,121.5801321
通勤21,152004400,返程,小坑口(北政國中),1165100160,24.986063,121.579711
通勤21,152004400,返程,政大,1165100661,24.987567,121.576536
通勤21,152004400,返程,萬興圖書館,1166602400,24.98897,121.57697
通勤21,152004400,返程,大誠高中,1165200000,24.990413,121.576905
通勤21,152004400,返程,萬壽橋頭(秀明),1165200360,24.991863,121.574627
通勤21,152004400,返程,萬壽橋頭(新光),1165200400,24.992819,121.573853
通勤21,152004400,返程,貓纜動物園站,1165603300,24.996309,121.576197
通勤21,152004400,返程,捷運動物園站,1165601700,24.998553,121.579926
通勤21,152004400,返程,萬福橋,1165602920,25.002997,121.5846124
通勤21,152004400,返程,象頭埔,1165602420,25.001716,121.5884514
通勤21,152004400,返程,富德,1165601920,24.999814,121.5905524
通勤22,152004200,去程,捷運古亭站(和平),1064300220,25.026787,121.5246159
通勤22,152004200,去程,溫州街口,1067100420,25.026097,121.5330125
通勤22,152004200,去程,復興南路口,1062200020,25.024914,121.5422397
通勤22,152004200,去程,臥龍街,1066900020,25.024522,121.547571
通勤22,152004200,去程,捷運六張犁站(和平),1067400020,25.023243,121.5535345
通勤22,152004200,去程,富陽街口,1067400120,25.021034,121.5559108
通勤22,152004200,去程,捷運動物園站,1165601740,24.99882,121.580221
通勤22,152004200,去程,萬興國小,1165200640,24.989679,121.576757
通勤22,152004200,去程,政大附中,1165601100,24.986531,121.5855192
通勤24,152004700,去程,政大附中(校內),1165603440,24.98729,121.58588
通勤24,152004700,去程,捷運動物園站,1165601700,24.998553,121.579926
通勤24,152004700,去程,富陽街口,1105600060,25.021127,121.55616
通勤24,152004700,去程,捷運六張犁站(和平),1067400060,25.022926,121.554225
通勤24,152004700,去程,復興南路口,1066400460,25.025103,121.5423761
通勤24,152004700,去程,溫州街口,1064400460,25.026354,121.5326938
通勤24,152004700,去程,捷運古亭站(和平),1064300261,25.027172,121.523152
通勤24,152004700,去程,博物館(襄陽),1004600360,25.043453,121.5154942
通勤24,152004700,去程,臺北車站(忠孝),1004100720,25.046563,121.5156894
通勤25,152004900,去程,文化大學一,1119100460,25.137276,121.5398056
通勤25,152004900,去程,捷運士林站(中正),1116300860,25.095583,121.526622
通勤25,152004900,去程,捷運劍潭站(北藝中心),1114100440,25.084849,121.524748
通勤25,152004900,去程,民生社區活動中心,1057300020,25.05864,121.560927
通勤25,152004900,去程,新東街口,1058900120,25.05902,121.5664423
通勤25,152004900,去程,南松山(塔悠),1058500140,25.051932,121.570154
通勤25,152004900,去程,松山車站(八德),1056700020,25.049975,121.5772464
通勤25,152004900,去程,內湖站,1149400060,25.062099,121.582274
通勤26,152005000,去程,大崙尾山,1114400040,25.106839,121.5698963
通勤26,152005000,去程,大崙尾山步道口,1114400140,25.106015,121.5677603
通勤26,152005000,去程,雙溪社區,1114401760,25.10586,121.566212
通勤26,152005000,去程,雙溪站一,1114401920,25.10655,121.56714
通勤26,152005000,去程,雙溪站二,1114402000,25.106714,121.5681927
通勤26,152005000,去程,翠山街,1114401440,25.107544,121.5686968
通勤26,152005000,去程,明溪街,1114400960,25.10771,121.5661627
通勤26,152005000,去程,雙溪國小,1114402100,25.107052,121.5626717
通勤26,152005000,去程,中社路17巷,1114400500,25.108548,121.561631
通勤26,152005000,去程,中央站,1114400340,25.107506,121.5614042
通勤26,152005000,去程,中社路一段61巷口,1114400600,25.107004,121.560788
通勤26,152005000,去程,翠山派出所,1114401270,25.107994,121.5605355
通勤26,152005000,去程,社區發展協會,1114401100,25.10937,121.560057
通勤26,152005000,去程,中社路11巷,1114400420,25.110758,121.5599722
通勤26,152005000,去程,翠山莊,1114303760,25.11139,121.56215
通勤26,152005000,去程,福林國小,1114500860,25.0962,121.52976
通勤26,152005000,去程,陽明戲院,1116301240,25.087704,121.5259209
通勤26,152005000,去程,捷運劍潭站(北藝中心),1114100440,25.084849,121.524748
通勤26,152005000,返程,士林市場(銘傳會館),1116200140,25.088164,121.523626
通勤26,152005000,返程,陽明戲院,1116301200,25.087439,121.5260219
通勤26,152005000,返程,福林國小,1114303520,25.09592,121.52906
通勤26,152005000,返程,翠山莊,1114401320,25.1111,121.56179
通勤26,152005000,返程,中社路11巷,1114400460,25.11119,121.56021
通勤26,152005000,返程,社區發展協會,1114401140,25.109359,121.5598701
通勤26,152005000,返程,翠山派出所,1114401240,25.107977,121.5603366
通勤26,152005000,返程,中社路一段61巷口,1114400640,25.106898,121.5607175
通勤26,152005000,返程,中央站,1114400300,25.10754,121.56162
通勤26,152005000,返程,中社路17巷,1114400540,25.107687,121.5622677
通勤26,152005000,返程,雙溪國小,1114402140,25.106783,121.5627429
通勤26,152005000,返程,明溪街,1114400920,25.107544,121.5662395
通勤26,152005000,返程,翠山街,1114401400,25.1073,121.56843
通勤26,152005000,返程,雙溪站二,1114402040,25.10687,121.56821
通勤26,152005000,返程,雙溪站一,1114401960,25.106628,121.5668822
通勤26,152005000,返程,雙溪站,1114401860,25.106289,121.5661456
通勤26,152005000,返程,雙溪社區,1114401720,25.10558,121.56627
通勤26,152005000,返程,大崙尾山步道口,1114400100,25.105968,121.5678312
通勤26,152005000,返程,大崙尾山,1114400020,25.10657,121.569807
通勤27,152005100,去程,貴子坑水土保持園區,1125200700,25.14506,121.49262
通勤27,152005100,去程,秀山里,1125200320,25.145288,121.4938266
通勤27,152005100,去程,慈航寺,1125200840,25.144571,121.497011
通勤27,152005100,去程,國泰新村,1125200540,25.143537,121.4980051
通勤27,152005100,去程,中和里,1125200040,25.142065,121.4987552
通勤27,152005100,去程,復興中學,1125200640,25.140425,121.500142
通勤27,152005100,去程,中和街,1125200140,25.139157,121.5015207
通勤27,152005100,去程,新北投,1125200940,25.137791,121.502937
通勤27,152005100,去程,北投公園,1124701040,25.136348,121.5041244
通勤27,152005100,去程,第一銀行,1124600540,25.134513,121.5023587
通勤27,152005100,去程,北投國小,1126300300,25.133615,121.50136
通勤27,152005100,去程,大業中央北路口,1126300060,25.135807,121.4978915
